
[Name]
SS304 At Air Outlet Flange

[Spatial Fields]
x, y, z

[Data]
x [ in ], y [ in ], z [ in ], Temperature [ F ]
-1.19287033e+001, 7.23135681e+001, -7.00000000e+001, 3.80936798e+002
-1.19287033e+001, 7.20010681e+001, -7.00000000e+001, 3.78300629e+002
-1.18950796e+001, 7.23135681e+001, -7.00000000e+001, 3.81539917e+002
-1.18950796e+001, 7.20010681e+001, -7.00000000e+001, 3.78887482e+002
-1.18548708e+001, 7.23135681e+001, -7.00000000e+001, 3.82255768e+002
-1.18548708e+001, 7.20010681e+001, -7.00000000e+001, 3.79584717e+002
-1.18067894e+001, 7.23135681e+001, -7.00000000e+001, 3.83103546e+002
-1.18067894e+001, 7.20010681e+001, -7.00000000e+001, 3.80411285e+002
-1.17492924e+001, 7.23135681e+001, -7.00000000e+001, 3.84104431e+002
-1.17492924e+001, 7.20010681e+001, -7.00000000e+001, 3.81388397e+002
-1.16805372e+001, 7.23135681e+001, -7.00000000e+001, 3.85281311e+002
-1.16805372e+001, 7.20010681e+001, -7.00000000e+001, 3.82539154e+002
-1.19568224e+001, 7.32510681e+001, -7.00000000e+001, 4.07634094e+002
-1.19568224e+001, 7.29385681e+001, -7.00000000e+001, 3.95066315e+002
-1.19568224e+001, 7.26260681e+001, -7.00000000e+001, 3.86124512e+002
-1.19287033e+001, 7.32510681e+001, -7.00000000e+001, 4.08356110e+002
-1.19287033e+001, 7.29385681e+001, -7.00000000e+001, 3.95684357e+002
-1.19287033e+001, 7.26260681e+001, -7.00000000e+001, 3.86672272e+002
-1.18950796e+001, 7.32510681e+001, -7.00000000e+001, 4.09202271e+002
-1.18950796e+001, 7.29385681e+001, -7.00000000e+001, 3.96414337e+002
-1.18950796e+001, 7.26260681e+001, -7.00000000e+001, 3.87322113e+002
-1.18548708e+001, 7.32510681e+001, -7.00000000e+001, 4.10189331e+002
-1.18548708e+001, 7.29385681e+001, -7.00000000e+001, 3.97273926e+002
-1.18548708e+001, 7.26260681e+001, -7.00000000e+001, 3.88091278e+002
-1.18067894e+001, 7.32510681e+001, -7.00000000e+001, 4.11334167e+002
-1.18067894e+001, 7.29385681e+001, -7.00000000e+001, 3.98282013e+002
-1.18067894e+001, 7.26260681e+001, -7.00000000e+001, 3.88999115e+002
-1.17492924e+001, 7.32510681e+001, -7.00000000e+001, 4.12652802e+002
-1.17492924e+001, 7.29385681e+001, -7.00000000e+001, 3.99458344e+002
-1.17492924e+001, 7.26260681e+001, -7.00000000e+001, 3.90066559e+002
-1.16805372e+001, 7.32510681e+001, -7.00000000e+001, 4.14159088e+002
-1.16805372e+001, 7.29385681e+001, -7.00000000e+001, 4.00822174e+002
-1.16805372e+001, 7.26260681e+001, -7.00000000e+001, 3.91315430e+002
-1.21250000e+001, 7.20010681e+001, -7.00000000e+001, 3.74820068e+002
-1.21250000e+001, 7.23135681e+001, -7.00000000e+001, 3.77350830e+002
-1.24374990e+001, 7.20010681e+001, -7.00000000e+001, 3.69173645e+002
-1.24374990e+001, 7.23135681e+001, -7.00000000e+001, 3.71505157e+002
-1.21250000e+001, 7.32510681e+001, -7.00000000e+001, 4.03054535e+002
-1.24374990e+001, 7.32510681e+001, -7.00000000e+001, 3.93534515e+002
-1.21250000e+001, 7.29385681e+001, -7.00000000e+001, 3.91240723e+002
-1.24374990e+001, 7.29385681e+001, -7.00000000e+001, 3.83671478e+002
-1.21250000e+001, 7.26260681e+001, -7.00000000e+001, 3.82777283e+002
-1.24374990e+001, 7.26260681e+001, -7.00000000e+001, 3.76330505e+002
1.36875000e+001, 7.23135681e+001, -7.00000000e+001, 3.57196075e+002
1.40000000e+001, 7.23135681e+001, -7.00000000e+001, 3.55500275e+002
1.40000000e+001, 7.20010681e+001, -7.00000000e+001, 3.53756958e+002
1.36875000e+001, 7.20010681e+001, -7.00000000e+001, 3.55421570e+002
1.40000000e+001, 7.32510681e+001, -7.00000000e+001, 3.68165100e+002
1.36875000e+001, 7.32510681e+001, -7.00000000e+001, 3.70266327e+002
1.40000000e+001, 7.29385681e+001, -7.00000000e+001, 3.62886261e+002
1.36875000e+001, 7.29385681e+001, -7.00000000e+001, 3.64803650e+002
1.40000000e+001, 7.26260681e+001, -7.00000000e+001, 3.58588806e+002
1.36875000e+001, 7.26260681e+001, -7.00000000e+001, 3.60369141e+002
1.27500000e+001, 7.23135681e+001, -7.00000000e+001, 3.69072083e+002
1.27500000e+001, 7.20010681e+001, -7.00000000e+001, 3.66902222e+002
1.30625000e+001, 7.23135681e+001, -7.00000000e+001, 3.64167877e+002
1.30625000e+001, 7.20010681e+001, -7.00000000e+001, 3.62175293e+002
1.33749990e+001, 7.23135681e+001, -7.00000000e+001, 3.60131439e+002
1.33749990e+001, 7.20010681e+001, -7.00000000e+001, 3.58273163e+002
1.27500000e+001, 7.32510681e+001, -7.00000000e+001, 3.88118896e+002
1.27500000e+001, 7.29385681e+001, -7.00000000e+001, 3.79803009e+002
1.27500000e+001, 7.26260681e+001, -7.00000000e+001, 3.73396118e+002
1.30625000e+001, 7.32510681e+001, -7.00000000e+001, 3.80391998e+002
1.30625000e+001, 7.29385681e+001, -7.00000000e+001, 3.73455170e+002
1.30625000e+001, 7.26260681e+001, -7.00000000e+001, 3.67967712e+002
1.33749990e+001, 7.32510681e+001, -7.00000000e+001, 3.74371887e+002
1.33749990e+001, 7.29385681e+001, -7.00000000e+001, 3.68370270e+002
1.33749990e+001, 7.26260681e+001, -7.00000000e+001, 3.63542389e+002
-1.36875000e+001, 7.23135681e+001, -7.00000000e+001, 3.53743164e+002
-1.36875000e+001, 7.20010681e+001, -7.00000000e+001, 3.52008392e+002
-1.40000000e+001, 7.20010681e+001, -7.00000000e+001, 3.50334442e+002
-1.40000000e+001, 7.23135681e+001, -7.00000000e+001, 3.52038361e+002
-1.36875000e+001, 7.32510681e+001, -7.00000000e+001, 3.66334991e+002
-1.40000000e+001, 7.32510681e+001, -7.00000000e+001, 3.64230133e+002
-1.36875000e+001, 7.29385681e+001, -7.00000000e+001, 3.61090057e+002
-1.40000000e+001, 7.29385681e+001, -7.00000000e+001, 3.59166351e+002
-1.36875000e+001, 7.26260681e+001, -7.00000000e+001, 3.56815826e+002
-1.40000000e+001, 7.26260681e+001, -7.00000000e+001, 3.55027374e+002
-1.33749990e+001, 7.23135681e+001, -7.00000000e+001, 3.56725128e+002
-1.33749990e+001, 7.20010681e+001, -7.00000000e+001, 3.54907166e+002
-1.30625000e+001, 7.23135681e+001, -7.00000000e+001, 3.60847443e+002
-1.30625000e+001, 7.20010681e+001, -7.00000000e+001, 3.58895874e+002
-1.27500000e+001, 7.23135681e+001, -7.00000000e+001, 3.65879608e+002
-1.27500000e+001, 7.20010681e+001, -7.00000000e+001, 3.63751129e+002
-1.33749990e+001, 7.32510681e+001, -7.00000000e+001, 3.70473328e+002
-1.33749990e+001, 7.29385681e+001, -7.00000000e+001, 3.64696808e+002
-1.33749990e+001, 7.26260681e+001, -7.00000000e+001, 3.60033386e+002
-1.30625000e+001, 7.32510681e+001, -7.00000000e+001, 3.76559540e+002
-1.30625000e+001, 7.29385681e+001, -7.00000000e+001, 3.69858704e+002
-1.30625000e+001, 7.26260681e+001, -7.00000000e+001, 3.64541901e+002
-1.27500000e+001, 7.32510681e+001, -7.00000000e+001, 3.84393280e+002
-1.27500000e+001, 7.29385681e+001, -7.00000000e+001, 3.76325897e+002
-1.27500000e+001, 7.26260681e+001, -7.00000000e+001, 3.70095673e+002
1.20625010e+001, 8.56875000e+001, -7.00000000e+001, 3.83312592e+002
1.20000000e+001, 8.56875000e+001, -7.00000000e+001, 3.84442932e+002
1.20000000e+001, 8.60000000e+001, -7.00000000e+001, 3.81801270e+002
1.20625010e+001, 8.60000000e+001, -7.00000000e+001, 3.80705505e+002
1.19837942e+001, 8.56875000e+001, -7.00000000e+001, 3.84734131e+002
1.19837942e+001, 8.60000000e+001, -7.00000000e+001, 3.82083771e+002
1.20000000e+001, 8.47500076e+001, -7.00000000e+001, 4.11733917e+002
1.20625010e+001, 8.47500076e+001, -7.00000000e+001, 4.10035461e+002
1.19837942e+001, 8.47500076e+001, -7.00000000e+001, 4.12164398e+002
1.20000000e+001, 8.50625000e+001, -7.00000000e+001, 3.99148956e+002
1.20625010e+001, 8.50625000e+001, -7.00000000e+001, 3.97735443e+002
1.19837942e+001, 8.50625000e+001, -7.00000000e+001, 3.99510529e+002
1.20000000e+001, 8.53750000e+001, -7.00000000e+001, 3.90171265e+002
1.20625010e+001, 8.53750000e+001, -7.00000000e+001, 3.88939148e+002
1.19837942e+001, 8.53750000e+001, -7.00000000e+001, 3.90487885e+002
1.21250000e+001, 8.56875000e+001, -7.00000000e+001, 3.82173035e+002
1.21250000e+001, 8.60000000e+001, -7.00000000e+001, 3.79602203e+002
1.24374990e+001, 8.60000000e+001, -7.00000000e+001, 3.74007080e+002
1.24374990e+001, 8.56875000e+001, -7.00000000e+001, 3.76375732e+002
1.21250000e+001, 8.47500076e+001, -7.00000000e+001, 4.08281067e+002
1.24374990e+001, 8.47500076e+001, -7.00000000e+001, 3.98771637e+002
1.21250000e+001, 8.50625000e+001, -7.00000000e+001, 3.96294861e+002
1.24374990e+001, 8.50625000e+001, -7.00000000e+001, 3.88751343e+002
1.21250000e+001, 8.53750000e+001, -7.00000000e+001, 3.87692261e+002
1.24374990e+001, 8.53750000e+001, -7.00000000e+001, 3.81284912e+002
1.17222319e+001, 8.56875000e+001, -7.00000000e+001, 3.89296570e+002
1.16250000e+001, 8.56875000e+001, -7.00000000e+001, 3.90910431e+002
1.16250000e+001, 8.60000000e+001, -7.00000000e+001, 3.88101257e+002
1.17222319e+001, 8.60000000e+001, -7.00000000e+001, 3.86523895e+002
1.12120533e+001, 8.56875000e+001, -7.00000000e+001, 3.97167297e+002
1.12120533e+001, 8.60000000e+001, -7.00000000e+001, 3.94258545e+002
1.16250000e+001, 8.47500076e+001, -7.00000000e+001, 4.20600922e+002
1.17222319e+001, 8.47500076e+001, -7.00000000e+001, 4.18521851e+002
1.12120533e+001, 8.47500076e+001, -7.00000000e+001, 4.27800537e+002
1.16250000e+001, 8.50625000e+001, -7.00000000e+001, 4.06897827e+002
1.17222319e+001, 8.50625000e+001, -7.00000000e+001, 4.05021088e+002
1.12120533e+001, 8.50625000e+001, -7.00000000e+001, 4.13767365e+002
1.16250000e+001, 8.53750000e+001, -7.00000000e+001, 3.97115601e+002
1.17222319e+001, 8.53750000e+001, -7.00000000e+001, 3.95401093e+002
1.12120533e+001, 8.53750000e+001, -7.00000000e+001, 4.03626770e+002
1.17975063e+001, 8.56875000e+001, -7.00000000e+001, 3.88013824e+002
1.17975063e+001, 8.60000000e+001, -7.00000000e+001, 3.85272797e+002
1.18557816e+001, 8.56875000e+001, -7.00000000e+001, 3.87002747e+002
1.18557816e+001, 8.60000000e+001, -7.00000000e+001, 3.84288177e+002
1.19008970e+001, 8.56875000e+001, -7.00000000e+001, 3.86210205e+002
1.19008970e+001, 8.60000000e+001, -7.00000000e+001, 3.83517334e+002
1.19358234e+001, 8.56875000e+001, -7.00000000e+001, 3.85591217e+002
1.19358234e+001, 8.60000000e+001, -7.00000000e+001, 3.82915894e+002
1.19628620e+001, 8.56875000e+001, -7.00000000e+001, 3.85109039e+002
1.19628620e+001, 8.60000000e+001, -7.00000000e+001, 3.82447662e+002
1.17975063e+001, 8.47500076e+001, -7.00000000e+001, 4.16807556e+002
1.17975063e+001, 8.50625000e+001, -7.00000000e+001, 4.03501801e+002
1.17975063e+001, 8.53750000e+001, -7.00000000e+001, 3.94029327e+002
1.18557816e+001, 8.47500076e+001, -7.00000000e+001, 4.15416412e+002
1.18557816e+001, 8.50625000e+001, -7.00000000e+001, 4.02287354e+002
1.18557816e+001, 8.53750000e+001, -7.00000000e+001, 3.92942627e+002
1.19008970e+001, 8.47500076e+001, -7.00000000e+001, 4.14300873e+002
1.19008970e+001, 8.50625000e+001, -7.00000000e+001, 4.01325226e+002
1.19008970e+001, 8.53750000e+001, -7.00000000e+001, 3.92087494e+002
1.19358234e+001, 8.47500076e+001, -7.00000000e+001, 4.13414276e+002
1.19358234e+001, 8.50625000e+001, -7.00000000e+001, 4.00567780e+002
1.19358234e+001, 8.53750000e+001, -7.00000000e+001, 3.91417877e+002
1.19628620e+001, 8.47500076e+001, -7.00000000e+001, 4.12714325e+002
1.19628620e+001, 8.50625000e+001, -7.00000000e+001, 3.99974182e+002
1.19628620e+001, 8.53750000e+001, -7.00000000e+001, 3.90895081e+002
-1.10870543e+001, 8.56875000e+001, -7.00000000e+001, 3.79284515e+002
-1.15000010e+001, 8.56875000e+001, -7.00000000e+001, 3.72939758e+002
-1.15000010e+001, 8.60000000e+001, -7.00000000e+001, 3.70278198e+002
-1.10870543e+001, 8.60000000e+001, -7.00000000e+001, 3.76538422e+002
-1.15983181e+001, 8.56875000e+001, -7.00000000e+001, 3.71311127e+002
-1.15983181e+001, 8.60000000e+001, -7.00000000e+001, 3.68679962e+002
-1.15000010e+001, 8.47500076e+001, -7.00000000e+001, 4.00685669e+002
-1.10870543e+001, 8.47500076e+001, -7.00000000e+001, 4.07782898e+002
-1.15983181e+001, 8.47500076e+001, -7.00000000e+001, 3.98710999e+002
-1.15000010e+001, 8.50625000e+001, -7.00000000e+001, 3.87953552e+002
-1.10870543e+001, 8.50625000e+001, -7.00000000e+001, 3.94787506e+002
-1.15983181e+001, 8.50625000e+001, -7.00000000e+001, 3.86120270e+002
-1.15000010e+001, 8.53750000e+001, -7.00000000e+001, 3.78785248e+002
-1.10870543e+001, 8.53750000e+001, -7.00000000e+001, 3.85337067e+002
-1.15983181e+001, 8.53750000e+001, -7.00000000e+001, 3.77075714e+002
-1.06741076e+001, 8.56875000e+001, -7.00000000e+001, 3.84691071e+002
-1.06741076e+001, 8.60000000e+001, -7.00000000e+001, 3.81906952e+002
-1.02611599e+001, 8.56875000e+001, -7.00000000e+001, 3.89163055e+002
-1.02611599e+001, 8.60000000e+001, -7.00000000e+001, 3.86368134e+002
-9.84821415e+000, 8.56875000e+001, -7.00000000e+001, 3.92771606e+002
-9.84821415e+000, 8.60000000e+001, -7.00000000e+001, 3.89980652e+002
-9.43526840e+000, 8.56875000e+001, -7.00000000e+001, 3.95615143e+002
-9.43526840e+000, 8.60000000e+001, -7.00000000e+001, 3.92835724e+002
-9.02232170e+000, 8.56875000e+001, -7.00000000e+001, 3.97799011e+002
-9.02232170e+000, 8.60000000e+001, -7.00000000e+001, 3.95034576e+002
-8.60937500e+000, 8.56875000e+001, -7.00000000e+001, 3.99424561e+002
-8.60937500e+000, 8.60000000e+001, -7.00000000e+001, 3.96675934e+002
-8.19642925e+000, 8.56875000e+001, -7.00000000e+001, 4.00582733e+002
-8.19642925e+000, 8.60000000e+001, -7.00000000e+001, 3.97849396e+002
-7.78348207e+000, 8.56875000e+001, -7.00000000e+001, 4.01352417e+002
-7.78348207e+000, 8.60000000e+001, -7.00000000e+001, 3.98633209e+002
-7.37053537e+000, 8.56875000e+001, -7.00000000e+001, 4.01799835e+002
-7.37053537e+000, 8.60000000e+001, -7.00000000e+001, 3.99093414e+002
-6.95758915e+000, 8.56875000e+001, -7.00000000e+001, 4.01979462e+002
-6.95758915e+000, 8.60000000e+001, -7.00000000e+001, 3.99284515e+002
-6.54464293e+000, 8.56875000e+001, -7.00000000e+001, 4.01935425e+002
-6.54464293e+000, 8.60000000e+001, -7.00000000e+001, 3.99250732e+002
-6.13169622e+000, 8.56875000e+001, -7.00000000e+001, 4.01702606e+002
-6.13169622e+000, 8.60000000e+001, -7.00000000e+001, 3.99027222e+002
-5.71875000e+000, 8.56875000e+001, -7.00000000e+001, 4.01308655e+002
-5.71875000e+000, 8.60000000e+001, -7.00000000e+001, 3.98641876e+002
-5.30580378e+000, 8.56875000e+001, -7.00000000e+001, 4.00775208e+002
-5.30580378e+000, 8.60000000e+001, -7.00000000e+001, 3.98116577e+002
-4.89285707e+000, 8.56875000e+001, -7.00000000e+001, 4.00119263e+002
-4.89285707e+000, 8.60000000e+001, -7.00000000e+001, 3.97468536e+002
-4.47991085e+000, 8.56875000e+001, -7.00000000e+001, 3.99354523e+002
-4.47991085e+000, 8.60000000e+001, -7.00000000e+001, 3.96711761e+002
-4.06696415e+000, 8.56875000e+001, -7.00000000e+001, 3.98492798e+002
-4.06696415e+000, 8.60000000e+001, -7.00000000e+001, 3.95858215e+002
-3.65401793e+000, 8.56875000e+001, -7.00000000e+001, 3.97545105e+002
-3.65401793e+000, 8.60000000e+001, -7.00000000e+001, 3.94919617e+002
-3.24107146e+000, 8.56875000e+001, -7.00000000e+001, 3.96523438e+002
-3.24107146e+000, 8.60000000e+001, -7.00000000e+001, 3.93907928e+002
-2.82812500e+000, 8.56875000e+001, -7.00000000e+001, 3.95441559e+002
-2.82812500e+000, 8.60000000e+001, -7.00000000e+001, 3.92837524e+002
-2.41517854e+000, 8.56875000e+001, -7.00000000e+001, 3.94317322e+002
-2.41517854e+000, 8.60000000e+001, -7.00000000e+001, 3.91726593e+002
-2.00223231e+000, 8.56875000e+001, -7.00000000e+001, 3.93174194e+002
-2.00223231e+000, 8.60000000e+001, -7.00000000e+001, 3.90599121e+002
-1.58928585e+000, 8.56875000e+001, -7.00000000e+001, 3.92043549e+002
-1.58928585e+000, 8.60000000e+001, -7.00000000e+001, 3.89486694e+002
-1.17633939e+000, 8.56875000e+001, -7.00000000e+001, 3.90966217e+002
-1.17633939e+000, 8.60000000e+001, -7.00000000e+001, 3.88430084e+002
-7.63392925e-001, 8.56875000e+001, -7.00000000e+001, 3.89993347e+002
-7.63392925e-001, 8.60000000e+001, -7.00000000e+001, 3.87479980e+002
-3.50446522e-001, 8.56875000e+001, -7.00000000e+001, 3.89186218e+002
-3.50446522e-001, 8.60000000e+001, -7.00000000e+001, 3.86696503e+002
6.24998994e-002, 8.56875000e+001, -7.00000000e+001, 3.88613617e+002
6.24998994e-002, 8.60000000e+001, -7.00000000e+001, 3.86146240e+002
4.75446343e-001, 8.56875000e+001, -7.00000000e+001, 3.88345703e+002
4.75446343e-001, 8.60000000e+001, -7.00000000e+001, 3.85896423e+002
8.88392806e-001, 8.56875000e+001, -7.00000000e+001, 3.88443939e+002
8.88392806e-001, 8.60000000e+001, -7.00000000e+001, 3.86004852e+002
1.30133927e+000, 8.56875000e+001, -7.00000000e+001, 3.88949036e+002
1.30133927e+000, 8.60000000e+001, -7.00000000e+001, 3.86509613e+002
1.71428561e+000, 8.56875000e+001, -7.00000000e+001, 3.89870789e+002
1.71428561e+000, 8.60000000e+001, -7.00000000e+001, 3.87419006e+002
2.12723207e+000, 8.56875000e+001, -7.00000000e+001, 3.91183655e+002
2.12723207e+000, 8.60000000e+001, -7.00000000e+001, 3.88708221e+002
2.54017830e+000, 8.56875000e+001, -7.00000000e+001, 3.92828369e+002
2.54017830e+000, 8.60000000e+001, -7.00000000e+001, 3.90320221e+002
2.95312476e+000, 8.56875000e+001, -7.00000000e+001, 3.94719147e+002
2.95312476e+000, 8.60000000e+001, -7.00000000e+001, 3.92173615e+002
3.36607146e+000, 8.56875000e+001, -7.00000000e+001, 3.96757843e+002
3.36607146e+000, 8.60000000e+001, -7.00000000e+001, 3.94175049e+002
3.77901769e+000, 8.56875000e+001, -7.00000000e+001, 3.98851288e+002
3.77901769e+000, 8.60000000e+001, -7.00000000e+001, 3.96234772e+002
4.19196415e+000, 8.56875000e+001, -7.00000000e+001, 4.00921600e+002
4.19196415e+000, 8.60000000e+001, -7.00000000e+001, 3.98276642e+002
4.60491037e+000, 8.56875000e+001, -7.00000000e+001, 4.02911774e+002
4.60491037e+000, 8.60000000e+001, -7.00000000e+001, 4.00243622e+002
5.01785707e+000, 8.56875000e+001, -7.00000000e+001, 4.04783569e+002
5.01785707e+000, 8.60000000e+001, -7.00000000e+001, 4.02096710e+002
5.43080330e+000, 8.56875000e+001, -7.00000000e+001, 4.06513092e+002
5.43080330e+000, 8.60000000e+001, -7.00000000e+001, 4.03811005e+002
5.84374952e+000, 8.56875000e+001, -7.00000000e+001, 4.08085510e+002
5.84374952e+000, 8.60000000e+001, -7.00000000e+001, 4.05370178e+002
6.25669622e+000, 8.56875000e+001, -7.00000000e+001, 4.09489777e+002
6.25669622e+000, 8.60000000e+001, -7.00000000e+001, 4.06762054e+002
6.66964245e+000, 8.56875000e+001, -7.00000000e+001, 4.10713562e+002
6.66964245e+000, 8.60000000e+001, -7.00000000e+001, 4.07972839e+002
7.08258915e+000, 8.56875000e+001, -7.00000000e+001, 4.11738800e+002
7.08258915e+000, 8.60000000e+001, -7.00000000e+001, 4.08983856e+002
7.49553585e+000, 8.56875000e+001, -7.00000000e+001, 4.12538483e+002
7.49553585e+000, 8.60000000e+001, -7.00000000e+001, 4.09767120e+002
7.90848207e+000, 8.56875000e+001, -7.00000000e+001, 4.13072876e+002
7.90848207e+000, 8.60000000e+001, -7.00000000e+001, 4.10282227e+002
8.32142830e+000, 8.56875000e+001, -7.00000000e+001, 4.13286285e+002
8.32142830e+000, 8.60000000e+001, -7.00000000e+001, 4.10473236e+002
8.73437500e+000, 8.56875000e+001, -7.00000000e+001, 4.13104614e+002
8.73437500e+000, 8.60000000e+001, -7.00000000e+001, 4.10265869e+002
9.14732170e+000, 8.56875000e+001, -7.00000000e+001, 4.12432922e+002
9.14732170e+000, 8.60000000e+001, -7.00000000e+001, 4.09565491e+002
9.56026745e+000, 8.56875000e+001, -7.00000000e+001, 4.11154205e+002
9.56026745e+000, 8.60000000e+001, -7.00000000e+001, 4.08256958e+002
9.97321415e+000, 8.56875000e+001, -7.00000000e+001, 4.09132080e+002
9.97321415e+000, 8.60000000e+001, -7.00000000e+001, 4.06207001e+002
1.03861609e+001, 8.56875000e+001, -7.00000000e+001, 4.06217438e+002
1.03861609e+001, 8.60000000e+001, -7.00000000e+001, 4.03272827e+002
1.07991076e+001, 8.56875000e+001, -7.00000000e+001, 4.02265503e+002
1.07991076e+001, 8.60000000e+001, -7.00000000e+001, 3.99320557e+002
-1.06741076e+001, 8.47500076e+001, -7.00000000e+001, 4.13369446e+002
-1.06741076e+001, 8.50625000e+001, -7.00000000e+001, 4.00346039e+002
-1.06741076e+001, 8.53750000e+001, -7.00000000e+001, 3.90818176e+002
-1.02611599e+001, 8.47500076e+001, -7.00000000e+001, 4.17741943e+002
-1.02611599e+001, 8.50625000e+001, -7.00000000e+001, 4.04795868e+002
-1.02611599e+001, 8.53750000e+001, -7.00000000e+001, 3.95292206e+002
-9.84821415e+000, 8.47500076e+001, -7.00000000e+001, 4.21113220e+002
-9.84821415e+000, 8.50625000e+001, -7.00000000e+001, 4.08295959e+002
-9.84821415e+000, 8.53750000e+001, -7.00000000e+001, 3.98866211e+002
-9.43526840e+000, 8.47500076e+001, -7.00000000e+001, 4.23659515e+002
-9.43526840e+000, 8.50625000e+001, -7.00000000e+001, 4.10992493e+002
-9.43526840e+000, 8.53750000e+001, -7.00000000e+001, 4.01658508e+002
-9.02232170e+000, 8.47500076e+001, -7.00000000e+001, 4.25532898e+002
-9.02232170e+000, 8.50625000e+001, -7.00000000e+001, 4.13018311e+002
-9.02232170e+000, 8.53750000e+001, -7.00000000e+001, 4.03785675e+002
-8.60937500e+000, 8.47500076e+001, -7.00000000e+001, 4.26861572e+002
-8.60937500e+000, 8.50625000e+001, -7.00000000e+001, 4.14490143e+002
-8.60937500e+000, 8.53750000e+001, -7.00000000e+001, 4.05355194e+002
-8.19642925e+000, 8.47500076e+001, -7.00000000e+001, 4.27750366e+002
-8.19642925e+000, 8.50625000e+001, -7.00000000e+001, 4.15507111e+002
-8.19642925e+000, 8.53750000e+001, -7.00000000e+001, 4.06461456e+002
-7.78348207e+000, 8.47500076e+001, -7.00000000e+001, 4.28283264e+002
-7.78348207e+000, 8.50625000e+001, -7.00000000e+001, 4.16151550e+002
-7.78348207e+000, 8.53750000e+001, -7.00000000e+001, 4.07184784e+002
-7.37053537e+000, 8.47500076e+001, -7.00000000e+001, 4.28525787e+002
-7.37053537e+000, 8.50625000e+001, -7.00000000e+001, 4.16489929e+002
-7.37053537e+000, 8.53750000e+001, -7.00000000e+001, 4.07591553e+002
-6.95758915e+000, 8.47500076e+001, -7.00000000e+001, 4.28529694e+002
-6.95758915e+000, 8.50625000e+001, -7.00000000e+001, 4.16575470e+002
-6.95758915e+000, 8.53750000e+001, -7.00000000e+001, 4.07735931e+002
-6.54464293e+000, 8.47500076e+001, -7.00000000e+001, 4.28334961e+002
-6.54464293e+000, 8.50625000e+001, -7.00000000e+001, 4.16450348e+002
-6.54464293e+000, 8.53750000e+001, -7.00000000e+001, 4.07661285e+002
-6.13169622e+000, 8.47500076e+001, -7.00000000e+001, 4.27972137e+002
-6.13169622e+000, 8.50625000e+001, -7.00000000e+001, 4.16147125e+002
-6.13169622e+000, 8.53750000e+001, -7.00000000e+001, 4.07401733e+002
-5.71875000e+000, 8.47500076e+001, -7.00000000e+001, 4.27464142e+002
-5.71875000e+000, 8.50625000e+001, -7.00000000e+001, 4.15691223e+002
-5.71875000e+000, 8.53750000e+001, -7.00000000e+001, 4.06984009e+002
-5.30580378e+000, 8.47500076e+001, -7.00000000e+001, 4.26828064e+002
-5.30580378e+000, 8.50625000e+001, -7.00000000e+001, 4.15101654e+002
-5.30580378e+000, 8.53750000e+001, -7.00000000e+001, 4.06428986e+002
-4.89285707e+000, 8.47500076e+001, -7.00000000e+001, 4.26076233e+002
-4.89285707e+000, 8.50625000e+001, -7.00000000e+001, 4.14393097e+002
-4.89285707e+000, 8.53750000e+001, -7.00000000e+001, 4.05752716e+002
-4.47991085e+000, 8.47500076e+001, -7.00000000e+001, 4.25217743e+002
-4.47991085e+000, 8.50625000e+001, -7.00000000e+001, 4.13576813e+002
-4.47991085e+000, 8.53750000e+001, -7.00000000e+001, 4.04968018e+002
-4.06696415e+000, 8.47500076e+001, -7.00000000e+001, 4.24259521e+002
-4.06696415e+000, 8.50625000e+001, -7.00000000e+001, 4.12661865e+002
-4.06696415e+000, 8.53750000e+001, -7.00000000e+001, 4.04085724e+002
-3.65401793e+000, 8.47500076e+001, -7.00000000e+001, 4.23207581e+002
-3.65401793e+000, 8.50625000e+001, -7.00000000e+001, 4.11656738e+002
-3.65401793e+000, 8.53750000e+001, -7.00000000e+001, 4.03115845e+002
-3.24107146e+000, 8.47500076e+001, -7.00000000e+001, 4.22068085e+002
-3.24107146e+000, 8.50625000e+001, -7.00000000e+001, 4.10570190e+002
-3.24107146e+000, 8.53750000e+001, -7.00000000e+001, 4.02069061e+002
-2.82812500e+000, 8.47500076e+001, -7.00000000e+001, 4.20848724e+002
-2.82812500e+000, 8.50625000e+001, -7.00000000e+001, 4.09412811e+002
-2.82812500e+000, 8.53750000e+001, -7.00000000e+001, 4.00958069e+002
-2.41517854e+000, 8.47500076e+001, -7.00000000e+001, 4.19560333e+002
-2.41517854e+000, 8.50625000e+001, -7.00000000e+001, 4.08199066e+002
-2.41517854e+000, 8.53750000e+001, -7.00000000e+001, 3.99799469e+002
-2.00223231e+000, 8.47500076e+001, -7.00000000e+001, 4.18219086e+002
-2.00223231e+000, 8.50625000e+001, -7.00000000e+001, 4.06948700e+002
-2.00223231e+000, 8.53750000e+001, -7.00000000e+001, 3.98615417e+002
-1.58928585e+000, 8.47500076e+001, -7.00000000e+001, 4.16849426e+002
-1.58928585e+000, 8.50625000e+001, -7.00000000e+001, 4.05689728e+002
-1.58928585e+000, 8.53750000e+001, -7.00000000e+001, 3.97436127e+002
-1.17633939e+000, 8.47500076e+001, -7.00000000e+001, 4.15488495e+002
-1.17633939e+000, 8.50625000e+001, -7.00000000e+001, 4.04461395e+002
-1.17633939e+000, 8.53750000e+001, -7.00000000e+001, 3.96302002e+002
